business_id,name,stars,review_count,categories
Xjal8g4PsYinAfeQ8RWf4Q,Wasabi2,4.5,78,"Sandwiches,Nightlife,American (New)"
-JStjL-8mRZq4ov4uI1FaQ,Luberto's Brickoven Pizza,4.0,96,Seafood
icbe_DxKtXG2p3KlJsqYig,Margarita's Beauty Salon,4.5,6,"Pizza,American (Traditional),Italian"
irH-OtXTEkR6Ovjs0YD8DA,Thomas Lofts,2.0,7,"American (Traditional),Southern"
U30ggGzFpXvc2NZYwOW3qg,Mood Cafe,4.5,458,"Chicken Wings,Thai,American (New)"
2N_54QEPZiqT_A-kgCLzSQ,Great Nails & Spa,2.5,8,"Nightlife,Bars,Sandwiches"
iefY4RDGOZrATgYaXqbx8w,Bath & Body Works,2.5,5,"Tapas/Small Plates,Nightlife,American (Traditional)"
mVEu88jgK1Y6A5fmJbydkw,Floating World Tattoo & Body Piercing,4.5,15,"Burgers,Coffee & Tea,Ice Cream & Frozen Yogurt"
X46tKBT7vTEGeaYj6GkZ-g,Philadelphia Independents,4.5,24,"Sushi Bars,Japanese"
1PIu-evesG5ZQQoHtXUXiQ,My Auto Dents,5.0,11,"Desserts,Bakeries"
WZEhrN61ajiq-7MuUCGyuw,"Mark Watkins, DO",3.5,19,Pizza
QK89jnwW6S9cLk2TBKgCaw,ACME Markets,3.0,8,"Mexican,Barbeque,Tex-Mex"
he6ypFmnUF95PlNUWT6i5g,TJ Maxx,3.0,6,Coffee & Tea
ViDoPXukU75uilpFI13crw,Regal Oaks,2.5,48,"Nightlife,Bars,American (Traditional)"
dE_MaaYrXBAEebtH2u_B-w,Wilson's Market,3.5,13,Italian
w3R4cgg_HPI0F55PCLpufA,Green Street Property Management,2.0,10,"Spanish,Tacos,Latin American"
Z5LGSHEYjCUtKwjKotCNqA,Chinese Delight,3.0,52,"Nightlife,Bars,American (New)"
68ThEdiK0eWCEgGEmV9Tng,Southgate,4.0,323,"Noodles,Steakhouses,Sushi Bars"
0_gh-ZRllduRLrjaYy0Icg,Wawa,3.0,13,Chinese
jkkzfaJf-MTG4nmJcX1zzw,Bevan's Cold Cuts,4.0,15,"Desserts,Sandwiches,Coffee & Tea"
2KU2Z6Cn7RLf5H_IWhO4lw,Clayton's Hunting & Fishing,4.0,77,"Salad,American (Traditional),Nightlife"
HxWNz7RCoQMB5j3A_y5ieg,MyEyeDr,3.0,5,"Vegetarian,Salad"
wo8oa5uJ0QOZKOvquBgTMA,Carney Plumbing Heating & Cooling,2.0,46,"Sushi Bars,Japanese"
wDE1AfRVCKUL11hKehQEfQ,Cafe with Soul,3.5,26,Diners
u8ZsK3py4y9xEOk-vox2ZA,Iheoma Esochi J DDS,3.5,7,Mexican
cEG1r9aRMJwmRQVkh7eiJg,Falls Deli,4.5,31,"Nightlife,American (Traditional),Bars"
JiLtXS9q-vnKggrPNAnVEQ,5 Points Cases and Kegs,4.5,8,"Sandwiches,Coffee & Tea"
LC-qVqvkMRmK_ed-SImCXQ,Salvatore's Trattoria & Pizzeria,3.5,38,"Asian Fusion,Salad,Noodles"
zg9szTOwPaKIaL4A-qaDrA,Piercing Pagoda,2.0,5,"Sandwiches,Coffee & Tea"
DMmdMkh7sIhUHgVawGxY6g,Farm Boy Fresh,4.0,11,"Chinese,Ethnic Food"
7Jer4ZUmq_DlUtu8QJtPuQ,ACME Markets,2.5,17,Sandwiches
7mBsC_jYauYOCZCLecZHIg,Four Seasons Golf Center,2.5,7,"American (Traditional),Nightlife,American (New)"
ZrkdPWQicriMCcDVDX0dCA,Retro Fitness,3.5,15,"Korean,American (Traditional),Donuts"
TttFjRQ-8Iz8by4hsD7iOQ,Angelina's,4.5,49,"Vegetarian,Vegan,Burgers"
NQn_dGaMlvbQGwgAA6t85w,The Glen At Shawmont Station,4.0,9,Diners
b9AWdZKry6pAHcMyErr2dw,Twice As Nice,3.0,17,"Pizza,Italian"
pCmaISSyKum22MOtPOxL-w,Philadelphia Phillies,4.5,94,"Coffee & Tea,American (New),Italian"
aurl4I40YVQfQ8loOdgKCg,Crown Fried Chicken,3.5,11,"Food Trucks,Food Stands,Middle Eastern"
o9o6Doucymlma6aU7e22DA,Levittown Lanes,2.0,15,"Nightlife,Bars,Mexican"
ctDyeSkk2VMEbRogxAtYFw,Pennsylvania Oral Surgery & Dental Implant Centers,3.5,9,"Vegetarian,Vegan,Burgers"
WhcwzJgwkgbmDpRWB0FsMA,Artistic Eyewear,5.0,5,"Asian Fusion,Chinese,Gluten-Free"
iq0qAJ2Oc3myUTTMLseTXA,Lorenzo & Sons Pizza,3.5,71,"Nightlife,Bars,Indian"
tThP9jkCZHTrFvwEhGeKzw,Divine Creations Unisex Salon,4.5,5,"Nightlife,Bars,Burgers"
X_BAJL4zKaWpU_rreXLcVA,Closets by Design - South East Pennsylvania,4.5,6,"Steakhouses,Sandwiches"
di5ihAL9VWoctHelY8kLTQ,Gigi and Big R,4.0,81,"American (Traditional),Burgers,American (New)"
DM48fucxfXKf--e3ZqHq0Q,"Tires, Etc",2.0,80,Mexican
tDFlxSHAU1OkFjSXeVb9fg,All About Vacuums,5.0,5,"Vegetarian,Diners,Sandwiches"
bk3u2UQoo516mPz9e1_vqw,CAVA,5.0,5,"Asian Fusion,Chinese,Thai"
Pb5agnsD9EdCl6yuZp2jJA,O Sole Mio,4.5,85,Korean
qluIWCzDpeZfddykm_2gYg,North American Motor Inns,1.0,25,"Bakeries,Bagels"
WSVFcew59zWFZryWUVQACA,Drainmen Plumbing,4.0,16,Coffee & Tea
u7G1ai5CZlRG-U8ZQ8yoEA,Harleysville Beverage,3.0,7,"Nightlife,American (Traditional),Bars"
Zm8mlFu3n7xvcGuxDYZomw,Home2 Suites by Hilton Ridley Park Philadelphia Airport South,4.0,6,"Sandwiches,Nightlife,American (New)"
wh9WMoi0ukhQy-kvjpC4uQ,Apex Inspections,4.5,23,"Asian Fusion,Chinese,Gluten-Free"
JMTMEHc_x9iS-svSnPbX3w,Supercuts,2.5,9,"Chinese,Szechuan"
AmFC9asuB3rdmycYNKNn9A,Salon Siren,4.5,8,"Chicken Wings,Nightlife,American (Traditional)"
0zH0l4Jbf-oove3cLvrFOg,Vecchia Osteria,4.0,359,"Diners,American (Traditional)"
fJNSx1WOo77TmP7Bl26w_g,Washington Crossing Inn,4.0,144,Pizza
qjx9uLicC6Gcd2KWpxrDYg,Maple Ave Auto Sales,2.0,5,"Soup,Salad,Thai"
GD02uvK-67xofiAucaQAJA,K & C Nails Salon,3.5,13,"Korean,American (Traditional),Donuts"
MThkObrAGQflLnkZVfKO3Q,Oasis Dental,2.5,25,Pizza
CjLHLVoHJKgsa4cRcvF-WQ,Doylestown Rock Climbing Gym & Adventure Center,4.0,22,"Tacos,Mexican"
Mw4seO5ZXpAIHxVnWzkoOw,Apartments By Lego,1.0,6,"Nightlife,Bars,Burgers"
D5GA0U2VI8bYPCjzzMv7xQ,Mechanic/Bicycle Pro Shop,5.0,7,"Salad,Sandwiches"
_FdGOwn7_t0k48-xcjNFig,Willowbrook Apartments,1.5,6,"Tacos,Mexican"
rtmW8JmQLebkQIgeHKDjTA,Hacketts Towing & Recovery,3.0,6,"Nightlife,American (Traditional),Bars"
2xILZFIFZsPIxNkKH8aJ6g,Kia on the Boulevard,2.0,47,"Nightlife,Bars,Burgers"
i-x7VoBOkVJvr0EJ9nbrtA,AmeriGas,1.5,11,"Fast Food,Burgers,Coffee & Tea"
iYfu9pG5pSNtcPWuzoiUyw,Ciao Bella Salon,4.0,5,"Sushi Bars,Japanese,Steakhouses"
PMpcbvBon1rfGE7pWKv8aQ,King House Chinese Restaurant,3.5,15,"Soup,Indian,Vegetarian"
2OB9O5u6yrBXw4V03si_OA,KS Optical Group,4.5,6,"Nightlife,Seafood,Bars"
auhjNcMiFwyf1JhA-AFfCQ,Atlantic Vapor,2.0,6,Italian
usFEKg4-2C48qPIh32HbHA,Fine Wine & Good Spirits - Premium Collection,2.0,7,"American (Traditional),Burgers,Sandwiches"
AGqm5AKVjiBkli1xecLYlQ,DriveTime,2.5,5,"Burgers,Sandwiches,Coffee & Tea"
_IYHl6J9iB3lbeJq27pbsg,Taqueria La Hacienda,3.5,10,"Pizza,Chicken Wings,Sandwiches"
N9-NRK8PPvi73tduxoPKbA,AMC Plymouth Meeting Mall 12,2.5,169,"Steakhouses,American (Traditional),Barbeque"
zU2GDGapAvw0CSG6L-9ZgA,Professional Nail Salon,3.5,5,"Nightlife,Bars,Burgers"
B6qHZCAs7Nka-1zdjCzAIQ,Butter's Soul Food,3.0,77,"Pizza,Italian"
p4CFV1F84REmO7hnfKT3jQ,Goldfish Swim School - Oaks,4.5,6,"Vegetarian,Vegan"
IsxFRZNNG8DnunxIOY41nA,Birchwood Farm,4.0,26,"Korean,American (Traditional),Donuts"
mtGTna-hyFhErb4Zma32IA,The Village Diner,3.5,80,"Pizza,American (Traditional),Sandwiches"
XQfwVwDr-v0ZS3_CbbE5Xw,Turning Point of North Wales,3.0,169,"Asian Fusion,Thai"
tiVQ9_qoatNn--ITbMWRpA,RJ's Bagels,4.0,41,"Bakeries,Italian"
Bb3F76xkJrA-IwXLNK52RQ,Alchemy Coffee,5.0,19,"Sandwiches,Coffee & Tea"
V1rMpzTY9jkUvi8m4VoDRA,Nail Story,4.0,13,"Soup,Salad,Sandwiches"
PnKcjc4JKEb78lXw1aDoww,LuLu Boutique & Gifterie,4.0,15,Korean
zhFKtchGIpRTfOZSpm4Zvg,Capriotti's Sandwich Shop,3.5,38,"American (Traditional),Nightlife,Steakhouses"
Z8aFAq2ANvXQJPKko1p41Q,Mr Wizard of Aston,3.5,9,"Pizza,Sandwiches,Italian"
XZN4nllA4qMdXVHy_-nqHg,Jefferson Dental Associates,4.0,41,"Noodles,Steakhouses,Sushi Bars"
-fqjV6QqrKLUxpYCJoSsOQ,GameStop,3.5,7,"Vietnamese,Thai,Coffee & Tea"
DVhjFN8N-jpw_EC_-Uoxjg,Hill Counseling,2.0,5,"Sushi Bars,Japanese"
3Lf3nWp9TcIj7hvw9YZeMA,Cannuli's Quality Meats & Poultry,4.5,38,Seafood
1U-4B5gkUATXtsZrZ-KwSw,Picasso Dental Arts,2.0,6,Chinese
KAZ2Z3831eb5lHtUDKa8kA,Saladworks,3.5,8,"Vegetarian,Vegan,Burgers"
cLlBDZxYJ1dt1JgMuZnXew,Olly,4.0,51,"Chinese,Szechuan"
H0EGQbK1nSKs5oQOHFBjPw,Executive Auto Body,4.0,5,"Mexican,Barbeque,Tex-Mex"
N6aUEjbZNTfu7bIJU2w6cQ,High Point Cleaners,3.5,8,"Tapas/Small Plates,Nightlife,American (Traditional)"
TYjsBEXgT01d9QQtvzoxfA,Edible Arrangements,2.0,8,"Mexican,Barbeque,Tex-Mex"
V5KiEoH4E86GA2S3RQkf1g,Spice Grill,3.5,12,"American (Traditional),Southern"
MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,4.0,783,"Food Trucks,Burgers"
ZeRqDDgOMr6bvpovHZHazA,Chanticleer Foundation,5.0,44,"Nightlife,Bars,American (Traditional)"
1sXN7Oxteo5dP5nwIDyO4w,Mainland Grille,3.5,27,Pizza
2Eb8aKOZROAPkWxsBXf_qQ,Vista Auto Group,2.0,7,"Bars,Nightlife,Seafood"
SNYpn2BdTbz8QrrfH8rvdw,Wawa,2.0,12,Coffee & Tea
cGa8ySpfmtfQKPkHJKHnUw,Michael's Family Restaurant,3.0,81,Indian
vol4SJXerqyi3IEIDucVRQ,Hilldale Kitchen,3.5,9,"Nightlife,Bars,American (New)"
hqdWx3ClN3HEyaWeRuAzBQ,Malvern Grooms,4.5,12,"Pizza,Nightlife,American (Traditional)"
h5-Ay4V4XbRu-MvWyYC5yQ,The Groomin Room,4.0,31,"American (Traditional),Burgers,Sandwiches"
7biQIoyOEMcBGUw106UeOQ,Domino's Pizza,1.5,31,"Chicken Wings,Donuts,Coffee & Tea"
2oav5QoWgnvTI2gO5xFMjw,Kimpton Hotel Monaco Philadelphia,4.0,499,"Nightlife,American (Traditional),Bars"
f8xDi3rajxvIqS73N93Afw,Guavaberry Foods & Drinks ,4.0,13,"Caribbean,Seafood"
-9n0NDe_pP1ZnrWr-lsDXQ,Ralph's Barber Shop,3.5,18,"Tapas/Small Plates,Nightlife,American (Traditional)"
LFE5P1tRjqoM78DwKlSPvA,Simmen's Landscaping,2.5,8,American (New)
XUzpZRpAoCu0Dg4aMAqS-Q,Mini U Storage,4.0,9,"Spanish,Tacos,Latin American"
p7RzIdqbVGD-qaqPx2WRtw,Fretz RV,3.0,52,"Sushi Bars,Japanese,Steakhouses"
Ar7pUJ56ihD9ZDEMmvoX6Q,CYCLEBAR,5.0,9,"American (Traditional),Nightlife,Steakhouses"
PGCTib7KxDctvNnQry_iDA,Majestic Ballroom,1.0,5,"Pizza,Nightlife,Bars"
Knt2mnsG15akKb9cjSiuxw,John's Seafood,3.0,9,Italian
ugSVRAKO6mxvsrElFg8USw,México Lindo,4.5,73,"Pizza,Salad,Sandwiches"
_xvnRvaaJw3kgCpENUtOFQ,Ardmore Park Beverage,3.5,8,Thai
Bc3zpRSQ_1i18SDI1eb9cA,The Somers Team,3.5,7,"Vegetarian,Vegan,Burgers"
E9NdANM1gVijPPkl1K2CDg,Deluxe Hair Salon,4.5,126,"Pizza,Sandwiches,Italian"
kjc1orCo-oMM2uIPOnaf0g,Liberty Sewer and Drain Services LLC,5.0,5,"Sushi Bars,Japanese"
73ZQXm26Mb4Pr-ibmeGk6Q,Burger King,2.0,15,"Mexican,Barbeque,Tex-Mex"
YCwWrnOh8qUmQbgQ4p02AA,Alfredo's Pizza,4.5,79,"Caribbean,Ethnic Food"
XIhYNbFGpBLLnQ44uoO4_w,Microtel Inn & Suites by Wyndham West Chester,1.5,47,"Soup,Salad,Sandwiches"
5ICfe2tVpdclPijrG5vzZQ,Double Eagle Golf at Snipes Farm,4.0,24,"Desserts,Vegan,Burgers"
SjLYEsv94TjmSjG2Fc2piQ,Pizzarella Grille,3.5,58,"Nightlife,American (Traditional),Bars"
9VRg8Ho9SoZWKPmjfrpVmw,Forman Mills,2.0,11,"American (Traditional),Southern"
duf2PORLOL6it1dTGhSnKA,Junes Breakfast,2.5,20,Italian
Mzs8Pq6C-hp4CTOAxBhLuw,Miller Tire & Auto,5.0,8,"American (New),Italian"
utReYPKNKwb15UytLOr-Xw,Newtown Bagel,3.0,63,Korean
2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,4.0,394,"Desserts,Mexican"
fsPqRDDG2igV63nP89xWUA,Concord Steaks,3.5,33,"Burgers,American (New)"
pf4hV73PkEyNAhADEaNLXQ,Larmon Photo,3.0,9,"Coffee & Tea,American (New),Italian"
klGvxx2XmKkd-9mdRZoGVA,The Comcast Experience HD Video Wall,4.0,50,"American (Traditional),Southern"
_7txbYafymgB-xqbsdWJjA,Jinxed Fishtown,4.5,22,"Burgers,Sandwiches,Coffee & Tea"
LsGhInbkQ8jUNn-defi_fg,Dynamite Braids Hair Salon & Spa,2.5,9,"Sandwiches,Coffee & Tea"
H4n7BOWuUbb7cxR8gDoWVA,Ready Aim Fire Incorporated,3.5,48,"Pizza,Italian"
bSrPqCgrqcHHSVQZtRufsw,Moxie Salon,4.5,8,"Sushi Bars,Japanese"
MtVT0V9unGXHMnnTL-ZXQQ,Gregory G's Restoration,2.0,5,"Sushi Bars,Japanese"
bKppmYKQ_-9cpp2yziB-Qw,Lincoln Chicken Pizza And Grill,2.5,20,Mexican
Yr4uDG60AYUOIAK5Kd3N5g,Grocery Outlet Bargain Market,4.0,17,"Vegetarian,Vegan,Burgers"
We57TJLl3BEo2gII0TWVQA,"Dodd William A, DMD",3.5,16,"Steakhouses,Sandwiches"
00Vn4VUTWl71_cFPziRQNQ,Crab & Claw,3.0,65,Mexican
0sEQcUD5WEdwBJBXavafHA,Pina's Pizzaria,4.0,26,"Fast Food,Sandwiches,Italian"
LNp5IIV_EP6pFBgqd1lBHg,Have a Ball,4.5,6,"Middle Eastern,Bakeries,Mediterranean"
oY5LFo6Yxxf32ePna6mEUQ,Chung Dam Spa & Fitness,3.5,102,"Mediterranean,Greek"
Qfd6yFI9o_N6ZaDvg8yB3A,Sycamore Salon- The Organic Option,4.5,7,"American (Traditional),Southern"
OrLrJTZwJWg2hm5M0tUzNQ,Giant,3.0,14,"Nightlife,Bars,American (New)"
VMP8ZOPttLR0OPIZOTKJqw,Weed Man,2.0,21,"Bakeries,Italian"
s55Hw6gHhQzZctinFhPu-g,Urban Eatery,2.0,9,"Pizza,Nightlife,Bars"
rqEvag7zZ5V9rzRqTLPbQw,Hairs To You,4.0,39,"Nightlife,Bars,Burgers"
n6dw_zxL_4cVO6EP_m0joQ,Dragon House,4.0,5,Korean
iyW-OrFw2YnRxsoeQ36skg,The Larder,4.5,7,"Desserts,Sandwiches,Italian"
OjKeM6P5qRnKjX2uc9rmVw,Freedom Massage,5.0,37,"Vegetarian,Salad"
OZK2JhyPVY1g8vlzOQVxfw,Spotlight Home Inspection,4.0,15,"Asian Fusion,Salad,Noodles"
agTcS5LYZJe4gNiXK6nNkw,Buca D’Oro ,4.0,5,"American (Traditional),Nightlife,Steakhouses"
2rQFgavS-942RapZTBSBTw,Gullifty's Restaurant,3.0,270,"Korean,American (Traditional),Donuts"
6SGw7TF7F4q4Uc2cuGvwIA,Z Brothers Service Center,3.0,13,"Tapas/Small Plates,Nightlife,American (Traditional)"
Q906kc_DR6oECgnyYrI_lA,Gerhard's Appliances,2.0,111,American (New)
Zk_GdMMPgEfKUECCxAxvwQ,Pho Nam Giang,4.5,23,"Nightlife,American (Traditional),Bars"
SpKppNFimODBt-BZ0c2WbA,Dunkin',4.0,10,"Middle Eastern,Nightlife,American (New)"
6vdj6TAQv82kXE6MEUg7tA,Energy Plus Holdings,1.5,15,"Asian Fusion,Salad,Noodles"
xXMVuzrWa9Eg3bSDXehODA,Musus' Kitchen,4.0,6,"Juice Bars & Smoothies,Mediterranean,Sandwiches"
cUYw6i8MF_2WEdd2d8t9yg,Starbucks,2.5,31,Pizza
TVGuOv0Nc0omLXtGKVOwdQ,Lowe's Home Improvement,2.0,35,Mediterranean
6hkmjU-7QwYwBSmwNpAG4A,Mill Creek Park,4.5,10,"Steakhouses,American (Traditional),Barbeque"
T1akFe-eajPSdAYD_yDXeA,Tomlinson Electric,4.0,5,American (New)
ErWSqXjjX55CvAsTiVL4yw,Minima,4.0,7,"Spanish,Tacos,Latin American"
3Z59UMun90xRiSU1XX8rhQ,Asian Taste Inn,4.0,61,Italian
KJ2kd2z8OJqadl3gT48FMQ,TLC Landscape Services,4.0,12,"Mexican,Barbeque,Tex-Mex"
IivxWo0vU5Qmz-OqoCaXrg,Sunflower Truck Stop,4.0,5,"American (Traditional),Nightlife,Steakhouses"
AWGuQflJGycjeHfOZjAVUQ,Temple ReadyCare - Cottman Avenue,3.5,8,"Asian Fusion,Thai"
GEBrCbn4NhvPB_WobCV69g,Retro Fitness,3.5,13,"Asian Fusion,Salad,Noodles"
bN2DgOhWgNDp3QvnN1D7nQ,Hampton Inn Philadelphia/Great Valley/Malvern,4.0,22,"Juice Bars & Smoothies,American (New)"
44Scgccg8AeOhR-PQTTcwQ,The Dubin Group,2.0,9,"Nightlife,Bars"
3_kZ2pDiKJLZ9kGKKOWqdA,McDonald's,2.5,15,"Asian Fusion,Nightlife,Latin American"
ZT8ZBNvjV6OVheYOZcT10w,Oregon Laundromat,3.0,8,"Sushi Bars,Japanese,Asian Fusion"
kfcz8iJOkltAvkp6TqNMcA,Fairmount Pet Shoppe,4.5,64,Bakeries
jPlypl4cMRMP_54JoS8lKQ,The Security Guy,4.5,6,"Pizza,Italian"
9xPFNAQ5vG7PG0VD2rdoIA,City Hydration,5.0,25,"Pizza,Sandwiches,Italian"
w0zKpH49tW6Y-b6ZJzKMFw,Chuck's Alibi,2.0,76,"Pizza,Italian"
bRhnVTfuxDchyFguyDzuDQ,Queen Sushi,3.5,76,"Pizza,Italian"
rQ2CSHRkZSn5WCu7OfVI-Q,Trend Eye Care,5.0,193,"Sushi Bars,Japanese"
iFzxAYaZYVNr9OLaek1cYg,Enterprise Rent-A-Car,3.5,11,"Nightlife,Bars,Burgers"
fHtUIxV8r7tmrC50yLHkww,Rejuvepod,4.0,40,Chinese
QoYLTZJRrkhuF8Hdg9y6Dw,Mario's Barber Shop,3.5,11,"Nightlife,Bars,American (New)"
NqNsWgSF8RPFJegAjAgJFA,Growing Smiles in Floral Vale,5.0,8,"Desserts,Bakeries"
eqNutOMnPqKa9QDAY6KfEw,J'aime French Bakery,4.5,310,"Nightlife,American (Traditional),Bars"
YjcWqy2UfCmBeiPbgdFxVA,CVS Pharmacy,2.0,24,"Bars,Nightlife,Lounges"
WiF0TF-648bQsZ0dYyhpXw,Retail Express,1.0,9,"Desserts,Bakeries"
BmRiZG7YUTQ1lfK61J6zLA,William Way Community Center,4.5,6,"Nightlife,American (Traditional),Bars"
sfbg2kxnvKpmlIuCUas5TA,Lucky Wok Restaurant,2.5,6,"Ice Cream & Frozen Yogurt,Burgers,Fast Food"
gpOUCroDdMBXM_Hav3FFXA,Simple Solutions Home Repairs,4.5,7,Mediterranean
DrVl5UFuhbud0DGTzCiUDg,Mattei Tire Co,4.0,7,"Nightlife,Bars"
5YGfTrvNftNIS7qAF9qikA,Z Dog Day Care,4.0,33,Coffee & Tea
zeNIDipmDNm1HUn_BMa91Q,Esporta Fitness,2.5,41,"Ethnic Food,Vegetarian,Indian"
A0B6QB3IwUOvhRORCnLECg,CVS Pharmacy,3.0,8,"Chinese,Thai,Vietnamese"
S5zpryZNidOZUFcfznfhaQ,I Like To Move It,4.0,144,Caribbean
CB7nXPd5h_YLzcgfDo2DCg,Mike's Breakfast,3.0,15,"Caribbean,Bakeries"
i5DH8fyS7JTu61qrIgRRWA,Urban Princess Boutique,5.0,18,"Steakhouses,American (Traditional),Barbeque"
ttLa_rs6CZOcBZN_XWEAwQ,MSB Roofing,2.0,6,"Chinese,Szechuan"
IHlOxPBY8QAg6udrZ82hNw,Mini Movers,4.5,22,Mediterranean
HIiHe5jFaVEAquwvnQ86aA,Sullivan's Scrap Metals,1.5,9,"Middle Eastern,Salad,Mediterranean"
CS_GzUYlEPa6QHTRY224wQ,LongHorn Steakhouse,3.5,104,"Chinese,Szechuan"
a7_KZUJknqRA4DHQ3j9ofA,Slowdown Grillpub,3.0,60,"Nightlife,Bars,American (New)"
MOiTfBxpbGHsp_HRqKP5iw,Sally Beauty Supply,2.0,5,"Vegetarian,Seafood,Indian"
4oI4ikLPM6yDyw0QUrv53Q,Dunkin',2.5,5,"Nightlife,Bars,American (New)"
WK4LetSV-XKUmsFlGtJYAA,Verizon,2.5,20,"Diners,Desserts,Donuts"
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,3.5,615,"Bagels,Sandwiches,Coffee & Tea"
0kLivwqFCIAb2V7Vhndpow,Dentistry For Life,4.5,61,"Food Trucks,Caribbean"
o4_cgIKWgvJ09TZeSzARmg,Quality Pizza,3.0,19,American (New)
UNRqCfwvvcU7jdbvExbhDg,The Grog Grill,3.5,125,"Food Stands,Thai,Mexican"
5m3ND7lNNd6zo-bNQGoXhQ,Three 12 Sport Bar and Lounge,2.5,33,"Nightlife,Bars"
uC0K9q3YvVtt_p-a3DFweg,"The Games Keep, LLC",4.5,14,"Tapas/Small Plates,Nightlife,American (Traditional)"
Ims_IgNKoDts2FdFNROQJQ,Los Machetes Authentic Mexican Restaurant,4.0,55,"Sushi Bars,Japanese"
7J81xJFlMM244_f05k2egw,Hammerheads Bar & Grille,2.5,15,"Noodles,Steakhouses,Sushi Bars"
Sv1VsMRwedFaRgodPlmBVA,In Style Hair Studio,4.5,42,Italian
mnejSSj4h_EYHnmKJkP61A,Applegate Wood Floors,4.0,5,Mediterranean
1UiSJ99GWI9X0x6I57lf1w,Gallagher's Auto Service,5.0,7,"Pizza,Nightlife,Bars"
WM21C6mY8dlsR9m76HsvOw,European Wax Center,4.0,40,"Nightlife,American (Traditional),Bars"
aYIUH9DRORhVa8MxbJjntw,A J Waterproofing,4.5,23,"Desserts,Bakeries"
DW4ST1K1QWMangu5pUROSQ,Pop Inn,3.5,45,American (New)
8atqZMV91u3lbCcJdnakXQ,Tri County Chiropractic,4.5,13,"Vegetarian,Seafood,Indian"
NDDLfHEx3FYEPsb0OSfttw,Petco,3.5,6,"Vegetarian,Diners,Sandwiches"
oBhJuukGRqPVvYBfTkhuZA,Square 1682,3.5,385,"Vegetarian,Vegan,Burgers"
lryk9x0TNNW_yydj7ISccA,Grace Auto Group,4.5,14,"Nightlife,American (Traditional),Bars"
iJn64rU6vapSp8uTjmshcA,Popeye's Louisana Kitchen,1.5,8,Bakeries
RdCkOekwvalnr6krftX46g,Fratelli,3.0,8,Chinese
WLLmkBjtN8mr2vWTU8aaCQ,sweetgreen,3.5,91,"Sandwiches,Italian"
7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,3.5,110,Mexican
3Y2mZ6CJmGOxD9eHM5NfOw,Color Me Mine,3.0,14,Italian
swiwJRUQHt79dJ5hqAERtQ,Total Serenity Day Spa,2.0,78,"American (Traditional),Sandwiches,Nightlife"
Xas13kiNejlJtRdejpZ22g,Enterprise Rent-A-Car,2.5,6,"Coffee & Tea,American (New),Italian"
xw8Zat868VU-UmjhrlrDEw,Perkasie PC Repair & Recycling,3.0,8,Mexican
14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,4.0,304,"Desserts,Sandwiches,Italian"
FKlNp7sCdEIt8_tQ5AzXDg,Temple University Hospital - Episcopal Campus,2.5,9,"Bagels,Sandwiches,Coffee & Tea"
FF_IVF3GTZgJB5Arj1VPhw,Crawford's Auto Center Inc,4.0,8,Mexican
dKfMKFaiHC_9XLHdqhFN2w,The Sporting Club at the Bellevue,3.5,137,"Sushi Bars,Salad,Sandwiches"
tZu-H64Cimd-JTr9y9U46A,Pediatric Care Group,3.5,25,"American (Traditional),Southern"
HYojAoYoj0m7ZLbs-ZXdFw,Montgomery County SPCA,2.0,33,Sandwiches
2-4LYWewId0YGosf7nFeWQ,Collingdale Flowers,4.5,7,"American (Traditional),Sandwiches,Fast Food"
MzBXuXfCZi2VJ-ZKPAfdvw,Auntie Anne's,2.5,6,Chinese
QBVZjoW3363ounRhCoj5mw,Daily Local News,2.0,6,"Bubble Tea,Bakeries,Coffee & Tea"
i221dg3tgAMZLG-zeS5k3g,Menchie's Frozen Yogurt,4.0,19,"American (Traditional),Burgers,Chicken Wings"
t78hIod30b7nayGHWzLTqg,Bridge Street Soap by Alyese Marie,4.5,10,"American (Traditional),Southern"
YgMZm_alGFUeQO4hz9X9VA,Earl's New American,3.5,135,"Nightlife,Bars,Burgers"
uGqgf0SNirwrezTrv3GLJQ,Parts Guru,3.5,14,"American (Traditional),Nightlife,Steakhouses"
5XXFFeHDa-lb-OcXGDKXpg,Bartaco,4.5,313,"Fast Food,Burgers,Coffee & Tea"
N6S6h8kFXk0tuxPSiZKCMw,Paris Hair Salon,4.5,8,Pizza
jtA6T109__s6D0GL5Izbtg,Smoothie King,3.5,9,"Vegetarian,Vegan,Burgers"
syB4xhM0hiaib19fucneBA,B & W Locksmith,5.0,6,"Salad,American (Traditional),American (New)"
XDvsDfLRddgpayKv7Mcn-g,Philadelphia Parking Authority,2.5,8,"Vegan,Bagels,Coffee & Tea"
96752mk7VlAUtWg8o02Tvw,Center City Pediatrics,3.5,35,"American (Traditional),Nightlife,American (New)"
TO_Ha3HG_qETaDN8-yOVxg,Penllyn Pizza,2.5,23,"American (Traditional),Nightlife,American (New)"
rLSnt_I-JBH6f1kQ2j0uFg,Aston Pizza Company,3.5,34,"Middle Eastern,Nightlife,American (New)"
